Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,app_name,id
1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,The Old Empire Multiplayer,746870
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Battle of Empires: 1914-1918 - Honor of the Empire,639540
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Little Nightmares The Hideaway DLC,584096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Football Manager 2018,624090
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Football Manager Touch 2018,624120
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romans From Mars,719220
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Football Manager Touch 2018 - All Players Interested,711732
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Football Manager Touch 2018 - All Job Applications,711731
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Football Manager Touch 2018 - Attribute Masking,711733
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Football Manager Touch 2018 - Board-Override,711734
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Football Manager Touch 2018 - Design a Son,711735
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Football Manager Touch 2018 - Foreign Influx,711736
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Football Manager Touch 2018 - National Management,711737
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Football Manager Touch 2018 - No Loan Restrictions,711738
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Football Manager Touch 2018 - No Transfer Windows,711740
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Football Manager Touch 2018 - Fixture Pile-Up Challenge,711746
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Football Manager Touch 2018 - Rise from the Ashes Challenge,711745
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Football Manager Touch 2018 - No Work Permits,711741
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Football Manager Touch 2018 - No Sacking,711739
1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,Gladiator School,556860
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,American Truck Simulator - New Mexico,684630
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,TransRoad: USA,494670
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Choice of Rebels: Uprising,748890
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MegaRace 1,730580
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Prison Chainball Massacre,707230
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Oik 3,655100
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Galactic Orbital Death Sport,738210
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ayo: A Rain Tale,667220
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The Art of Nevermind (Nevermind Art Book),738850
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Children of Apollo,652040
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Donation Big,751702
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dragon Drop,665790
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Stern Pinball Arcade: Ghostbusters™ Premium,744380
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Endless Wave,715100
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Superflight,732430
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,LOGistICAL: Switzerland,733520
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,幽冥路（The Way to Nether）,709060
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Sky Hunter,690460
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Blasteron,720850
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Illville: Return instructions,727550
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Dreamstones,645920
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dreamstones Soundtrack,747410
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Azada® : In Libro Collector's Edition,729940
0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Ultimus bellum,566430
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,God Of Light: Remastered - OST,748080
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Aerofly FS 2 - USA Colorado,742410
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Prisoner - The Mystery Complex,741380
1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Prodigy Tactics,626550
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Punch Planet,577970
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Maze Up!,728670
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Defense Clicker - Auto Clicker Pet (Ice Elemental),748500
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Zombidle - Nipply pack,705540
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Zombidle - Burrito's Pack,705520
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Zombidle - Starter Pack,746230
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Schatte ～The Witch and the Fake Shadow～,732290
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,Klondike Solitaire Kings - Three Headed Dragon,749620
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FSX Steam Edition: Cessna® 310R Add-On,677993
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FSX Steam Edition: Toposim Central Asia Add-On,677994
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TS Marketplace: Soldier Summit Scenario Pack 01 Add-On,642790
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Chop Chop Princess!,718740
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,BATTLE RAP SIMULATOR,740120
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Atlas Tile Editor (ATE),738830
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Party Crashers,657300
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,God of Light: Remastered,711130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,X-Plane 11 - Add-on: Aerosoft - KTNP - Airport Twentynine Palms,623620
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,MahJong,742030
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SWARMRIDER OMEGA OST,749610
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Coffee Pixes,695460
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Vinewing,720200
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Card Quest,493080
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Echo Nine,652140
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,kuso - Original Soundtrack & Ephemera,748790
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,Klondike Solitaire Kings - Strongman,749280
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Captain vs Sky Pirates - Pyramids,751030
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Persona 5 Costume DLC,715910
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Warlock Revenge,723500
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Hand of Fate 2,456670
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True or False Universe,698370
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 Edition – Remastered – NOFX Song Pack,637772
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 Edition – Remastered – NOFX - “Stickin’ in My Eye”,637774
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 Edition – Remastered – NOFX - “Bob”,637776
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 Edition – Remastered – NOFX - “Linoleum”,637773
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 Edition – Remastered – NOFX - “Seeing Double at the Triple Rock”,637775
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Quinton (Character for Occult preRaise),741313
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,- Occult preRaise -,741270
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,PeoplePackages,740220
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Rival Rampage,663690
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Christmas Puzzle,737830
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SpaceRoads,488480
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ERMO,731670
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Cyborg Invasion Shooter,723830
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chaos Souls,714510
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lucky Panda,739990
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Warspear Online: Welcome Pack,744340
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Astebreed - Original Soundtrack,742240
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,CUR3D Maker Edition - Permission for commercial use,691560
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game-Ready Assets,717090
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game-Ready - Ancient Collection,719920
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game-Ready - FREE Collection,718290
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game-Ready - Misc Collection,718150
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game-Ready - Urban Collection,717130
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ШП-12.00000000000000001,748140
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Evadine (Character for Occult preRaise),741280
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Cora (Character for Occult preRaise),741281
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Ivana (Character for Occult preRaise),741282
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Cubion,710550
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Fallen Kingdom,722410
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,SkiFy,656060
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hex,727070
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Find Pixel,738480
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,By Any Means Necessary,702820
1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Verzaken!,739800
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,K'NOSSOS,696770
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,PARSE,697530
1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Need For Drink,613730
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.hack//G.U. Last Recode,525480
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,STICKMAN BLAST,730950
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Slashers: The Power Battle,361100
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,One Strike,718730
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bernackels' Shoggoth,737690
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dogma,729970
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Grav Grav Gravity,666070
1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,WAR DRONES,727500
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,JotMW: Cat and Children Jewel Match,745440
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Usurper,603020
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chicken with Chainguns,730240
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,I Am Overburdened,690560
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hollowed,669630
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,YOUFIGHT,733710
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Train Simulator: Konstanz-Villingen Route Add-On,621922
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bomsy,693310
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,aMAZE Double,736840
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Timension,699720
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LeftWay,417400
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Bombastic Cars,714150
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Text Wormhole,708260
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Petrichor,709630
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Mini Hockey Champ!,713030
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DCS: AJS-37 Viggen,411930
1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Animal Super Squad,703840
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The Norwood Suite,696480
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ninja Way,735450
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Antihero - Armello Characters,731460
1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,Disgraced Renegade Pack DLC,742060
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FURIDASHI - PREMIUM CAR: 1999 NS15,731010
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FURIDASHI - PREMIUM CAR: 2016 PRETENDER,731030
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FURIDASHI - PREMIUM CAR: 1999 DRX-7,731210
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FURIDASHI - PREMIUM CAR: 1980 V 2105,731090
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FURIDASHI - PREMIUM CAR: 2013 4S COUPE,731110
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Phoenix Dynasty 2 - Advancement Package,722850
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FURIDASHI - PREMIUM CAR: 1995 NS14,733700
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Phoenix Dynasty 2 - Eternal Hellfire Package,722851
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Aequitas Orbis,679100
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Alchemist's Castle,726340
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Final Storm,731820
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Kubix,738820
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Boss 101,380920
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The Grimsworth Reports: Woodfall,737980
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,AuroraBound Deluxe,724640
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,meleng,735260
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,OMSI 2 Add-On Metropole Ruhr,612960
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Occultus - Mediterranean Cabal,687760
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SPLIT BULLET Original Soundtrack,584790
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Idle Champions of the Forgotten Realms - Starter Pack,738320
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A Lenda dos Mortos,729240
0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Conjuntalia - MecaEnglish,746980
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,ALVAROK,729270
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,My Loved Heart,727560
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protect Me,734820
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,The last strategist,735240
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Imperil,719110
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,Motorsport Manager - Endurance Series,736770
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Pixelord,737330
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Phoenix Dynasty 2 - Starter Package,694050
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Color Jumper,594810
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Color Jumper OST,739640
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - War of the Dead - Chapter 1 (Map Pack),740510
1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,Wanderlust,729670
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Virtual Robots - Robot programming simulator,692170
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Achievement Lurker: Respectable Accomplishment,738000
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Midnight Ultra,731590
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - Trailblazer 9 Heavy (WOiN),745230
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Depth - Quill Goblin Skin,728600
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Pixel Car,728990
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Just A Dream,712770
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Embers of War,659530
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Elder Chaos,712000
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The Adventures of Sam Carlisle: The Hunt for the Lost Treasure,726500
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Little Busters! English Edition,635940
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Merv Reborn,731410
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Expelled,727530
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ChemCaper™: Act I - Petticles in Peril,592990
0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,Necromancer Accountant,696160
1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,The Legendary Player - Make Your Reputation - OPEN BETA,699570
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Skeleton Sprint,690950
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ШП,727640
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A Tale of Two Kingdoms,603870
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Perceptions of the Dead,745760
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Halloween Knight,716480
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The Lost Gardens,734700
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Car Mechanic Simulator 2018 - Tuning DLC,710430
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Task is to Survive,735410
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Time Killers: CatchOut,735520
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,OneHit,697270
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bubsy: The Woolies Strike Back,627910
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Heckpoint,731600
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bubsy: The Woolies Strike Back Soundtrack,735480
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Zwei: The Ilvard Insurrection,427700
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Lines Free by Nestor Yavorskyy,725340
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,EMERGENCY 20,735280
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Lines by Nestor Yavorskyy,724740
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,CyberLink AudioDirector 8 Ultra,679580
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 Edition – Remastered – Amon Amarth Song Pack,637766
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 Edition – Remastered – Amon Amarth - “Guardians of Asgaard”,637767
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,CyberLink ColorDirector 6 Ultra,679590
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 Edition – Remastered – Amon Amarth - “Death in Fire”,637768
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 Edition – Remastered – Amon Amarth - “The Pursuit of Vikings”,637769
1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Codename CURE,355180
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Kink,736050
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Space Epic Untitled - FM2 Shotgun,647760
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8-bit Adventure Anthology: Volume I,664850
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Space Epic Untitled - New Recruit Bundle,728180
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Space Epic Untitled - Episode 2,617410
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LSD,718370
0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Desert Craft,719830
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Defense Clicker - Halloween Tower  Skin,742730
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Spintires: MudRunner,675010
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Defense Clicker - Ressource Collector,713700
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Dresden Files Cooperative Card Game,661280
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Dresden Files Cooperative Card Game - Fan Favorites,661310
1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,Waste Walkers Survivor Pack DLC,742310
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Dresden Files Cooperative Card Game - Helping Hands,661311
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Dresden Files Cooperative Card Game - Wardens Attack,661312
